geometry.coordinates,properties.GRID_ADDRE,properties.FIXTURE_ST,long,lat,copyright,date,pano_id,status,view_lat,view_long,streetview_dist,light_shown,pole_shown,able_zoom,pan_need,bearing_adj,remove
"[-78.478891, 38.047883]",G0026ME0500,RECT,-78.478891,38.047883,© Google,2019-07,u-7HPTxEL6ZZCPnep6IU1Q,OK,38.04802493,-78.47918089,29.92750474,,,,,,
"[-78.478891, 38.047883]",G0026ME0500,RECT,-78.478891,38.047883,© Google,2019-07,u-7HPTxEL6ZZCPnep6IU1Q,OK,38.04802493,-78.47918089,29.92750474,,,,,,
"[-78.488155, 38.042073]",G0026GA7100,COLN,-78.488155,38.042073,© Google,2012-10,kBYPI1WMLDAKgInPgLDoRg,OK,38.04180389,-78.48820502,30.19154822,1,1,1,,,
"[-78.506632, 38.027603]",F2325UE3800,ENCL,-78.506632,38.027603,© Google,2012-08,vwzw6ixwXj9d8tpHhJSHLg,OK,38.0277058,-78.5063136,30.19438588,,,,,,
"[-78.489182, 38.042195]",G0026GA3200,COLN,-78.489182,38.042195,© Google,2012-10,l-NyWT4oVAUOvKpR-CASQw,OK,38.04193212,-78.48928974,30.6729898,,,,,,
"[-78.478315, 38.048421]",G0026ME3900,RECT,-78.478315,38.048421,© Google,2019-07,867S3xey8c9VBWVYYSEgVQ,OK,38.04858135,-78.4786023,30.86601892,,,,,,
"[-78.495922, 38.043527]",G0026CB2300,ENCL,-78.495922,38.043527,© Google,2012-08,wJ0NfJv7yrTzMc3mqD6rUA,OK,38.04341119,-78.49624234,30.9190864,,,,,,
"[-78.507629, 38.022715]",F2325TB6400,COXX,-78.507629,38.022715,© Google,2019-07,QWp3nNnHVrMU9_QGhUFQdw,OK,38.02291422,-78.50788027,31.23670617,,,,,,
"[-78.478741, 38.048015]",G0026ME0600,RECT,-78.478741,38.048015,© Google,2019-07,tPmNWFJNXOP8Jt5ZQ4kowA,OK,38.04815959,-78.47904785,31.35294364,,,,,,
"[-78.478741, 38.048015]",G0026ME0600,RECT,-78.478741,38.048015,© Google,2019-07,tPmNWFJNXOP8Jt5ZQ4kowA,OK,38.04815959,-78.47904785,31.35294364,,,,,,
"[-78.47846, 38.048273]",G0026ME2800,RECT,-78.47846,38.048273,© Google,2019-07,MaQvWztNXS_GLnHOv24fvQ,OK,38.04844308,-78.47874837,31.57644042,1,1,1,,,
"[-78.500478, 38.058153]",F2326XL6000,TRAD,-78.500478,38.058153,© Google,2012-08,j1THetEvCurertkvJ8F9gA,OK,38.058327,-78.5007637,31.64985887,,,,,,
"[-78.491806, 38.033041]",G0025EI7700,CTMP,-78.491806,38.033041,© Glenn Curtiss,2017-04,CAoSLEFGMVFpcFBTdmhXT3JLcS1OZ0tJd1BnN3MtcUNybFFsZ3RYX1p4VHlfZ3pT,OK,38.033053,-78.491445,31.72126109,,,,,,
"[-78.490926, 38.033659]",G0025FJ1200,ENCL,-78.490926,38.033659,© Google,2019-07,7xuGyJgXfIX_Xh2CdR49-A,OK,38.0333819,-78.491015,31.73425143,,,,,,
"[-78.488823, 38.031693]",G0025GH3700,ENFL,-78.488823,38.031693,© Instant360 888.266.5360,2017-09,CAoSLEFGMVFpcE51cEt2X3VZZ1R0TGctQkhXdGNaNGo5anlRa3lydmZQUXhHUlM0,OK,38.03153549,-78.48852048,31.79739776,,,,,,
"[-78.478595, 38.04814]",G0026ME1700,RECT,-78.478595,38.04814,© Google,2019-07,YN5wwybyMFrhx9gTBoEJrw,OK,38.0483048,-78.47889445,32.0229097,,,,,,
"[-78.478595, 38.04814]",G0026ME1700,RECT,-78.478595,38.04814,© Google,2019-07,YN5wwybyMFrhx9gTBoEJrw,OK,38.0483048,-78.47889445,32.0229097,,,,,,
"[-78.490054, 38.040518]",G0025FO4200,ENCL,-78.490054,38.040518,© Google,2019-07,0AeAXjCBctUPjsD6RdZ20A,OK,38.0403018,-78.4898064,32.37764128,1,1,1,,,
"[-78.491076, 38.033071]",G0025FI1800,CTMP,-78.491076,38.033071,© Glenn Curtiss,2017-04,CAoSLEFGMVFpcFBTdmhXT3JLcS1OZ0tJd1BnN3MtcUNybFFsZ3RYX1p4VHlfZ3pT,OK,38.033053,-78.491445,32.45717364,,,,,,
"[-78.489376, 38.042246]",G0026GA2100,COLN,-78.489376,38.042246,© Google,2012-10,MwVZuO1joYVgv29bBd5HgA,OK,38.04194815,-78.4894253,33.34268433,,,,,,
"[-78.492125, 38.033412]",G0025EJ4000,CTMP,-78.492125,38.033412,© Google,2019-07,kLwkchHsZ6RbSL8MkzkP2w,OK,38.03367864,-78.49195001,33.34593667,1,1,1,,,
"[-78.486557, 38.01365]",G0024HJ3700,ENFL,-78.486557,38.01365,© Google,2012-08,SgsZ4smOPQoHOvEysZ3_Sg,OK,38.01392772,-78.4864107,33.39571875,,,,,,
"[-78.486557, 38.01365]",G0024HJ3700,ENFL,-78.486557,38.01365,© Google,2012-08,SgsZ4smOPQoHOvEysZ3_Sg,OK,38.01392772,-78.4864107,33.39571875,,,,,,
"[-78.491339, 38.03381]",G0025EJ8300,ENCL,-78.491339,38.03381,© Google,2019-07,zP0XBpmi7at4sehDNuwOVw,OK,38.03353444,-78.4915031,33.80908333,,,,,,
"[-78.488537, 38.04215]",G0026GA5100,COLN,-78.488537,38.04215,© Google,2012-10,wS8jP7vcPeiKuxQL1UjzUQ,OK,38.04184535,-78.48855572,33.85525579,1,1,1,,,
"[-78.488981, 38.042205]",G0026GA4200,COLN,-78.488981,38.042205,© Google,2012-10,TCooCrZWWa-p08FNq9ahdQ,OK,38.04190142,-78.48903006,33.97038167,1,1,1,,,
"[-78.477611, 38.048738]",G0026MF7100,RECT,-78.477611,38.048738,© Google,2019-07,y8q7X5UPYcbfF8Y0MLhtNw,OK,38.0489644,-78.4778719,33.99897404,1,1,1,,,
"[-78.486103, 38.013407]",G0024HJ5600,ENFL,-78.486103,38.013407,© Google,2012-08,G0NA-eiSjI9HoW38sPDA6g,OK,38.01366043,-78.48588212,34.16913847,,,,,,
"[-78.486103, 38.013407]",G0024HJ5600,ENFL,-78.486103,38.013407,© Google,2012-08,G0NA-eiSjI9HoW38sPDA6g,OK,38.01366043,-78.48588212,34.16913847,,,,,,
"[-78.4892, 38.033031]",G0025GI0600,ENCL,-78.4892,38.033031,© Google,2019-07,VOPCxk8Y459vG1ZeJ3eLgw,OK,38.0330518,-78.4895893,34.2557196,,,,,,
"[-78.486327, 38.013525]",G0024HJ4700,ENFL,-78.486327,38.013525,© Google,2012-08,GqJb5NoYYyUdOGuwSAftFg,OK,38.01375885,-78.48606813,34.50414276,,,,,,
"[-78.486327, 38.013525]",G0024HJ4700,ENFL,-78.486327,38.013525,© Google,2012-08,GqJb5NoYYyUdOGuwSAftFg,OK,38.01375885,-78.48606813,34.50414276,,,,,,
"[-78.491785, 38.033968]",G0025EJ6400,ENCL,-78.491785,38.033968,© Google,2019-07,kLwkchHsZ6RbSL8MkzkP2w,OK,38.03367864,-78.49195001,35.23406385,,,,,,
"[-78.481266, 38.020545]",G0024KP6800,ENCL,-78.481266,38.020545,© Google,2017-06,cvKxIU10RZ1x5IDXs11mfw,OK,38.02026964,-78.48146565,35.23501733,,,,,,
"[-78.491438, 38.023031]",G0025EB8400,ENCL,-78.491438,38.023031,© Google,2012-10,o1ISymk1R-y8ydnnNHM9DA,OK,38.0228594,-78.49109189,35.8655812,,,,,,
"[-78.488989, 38.032908]",G0025GI1600,ENCL,-78.488989,38.032908,© Google,2019-07,KrQC8m3po10jc13NCk6sUQ,OK,38.03261269,-78.48915605,35.91012736,,,,,,
"[-78.488989, 38.032908]",G0025GI0400,ENCL,-78.488989,38.032908,© Google,2019-07,KrQC8m3po10jc13NCk6sUQ,OK,38.03261269,-78.48915605,35.91012736,,,,,,
"[-78.48265, 38.05238]",G0026JH8700,COLN,-78.48265,38.05238,© Bernard Esters,2017-08,CAoSLEFGMVFpcE1GWmpac29fQjdWRGMxRkVHTHc2WVRZRnRVa1EzT3JMRkd1UmxG,OK,38.0523261,-78.4830541,35.96890124,,,,,,
"[-78.474112, 38.013364]",G0024OJ7600,ENCL,-78.474112,38.013364,© Google,2018-06,vOUVoBGQMU2fSVa9zoPBzw,OK,38.01366312,-78.47393993,36.4778576,1,1,1,,,
"[-78.492236, 38.034128]",G0025EJ3600,ENFL,-78.492236,38.034128,© Google,2019-07,dHOWp0U27ybVY0w6CFUvYg,OK,38.03383023,-78.49241229,36.49540515,,,,,,
"[-78.493106, 38.033559]",G0025DJ9200,CTMP,-78.493106,38.033559,© Google,2012-08,WGVtyKSdP9o5KL7gKGvatg,OK,38.0336871,-78.4934949,36.98484379,,,,,,
"[-78.494398, 38.024947]",G0025DC2700,ENCL,-78.494398,38.024947,© Google,2019-07,78aJ5Bb76KTw_Z8iXayJ9Q,OK,38.02479807,-78.49477588,37.06927778,1,,,,,
"[-78.48151, 38.01865]",G0024KN5400,ENCL,-78.48151,38.01865,© Google,2012-10,8iuhP6oGBWYJEKvVeqphsw,OK,38.01845415,-78.48116177,37.51784686,,,,,,
"[-78.48151, 38.01865]",G0024KN5400,ENCL,-78.48151,38.01865,© Google,2012-10,8iuhP6oGBWYJEKvVeqphsw,OK,38.01845415,-78.48116177,37.51784686,,,,,,
